season,series_id,series_name,mode,use,species,planting_type,seeds_per_hole,young_plants_tray,sowing_date,planting_date,first_harvest_date,last_harvest_date,block_area,block_density,block_spacing_rows,block_spacing_plants,bed_length,bed_density,bed_rows,bed_spacing_plants,finished,harvest_unit,yield_expected_area,variety_name,variety_part
2025,,Laitue cycle court été plein champ Batavia verte Amarosa S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-01-20,2025-02-17,2025-03-24,2025-04-07,,,,,2.1,,14.0,30.0,,unit,3.6,Batavia verte Amarosa,100
2026,,Laitue cycle court été plein champ Batavia verte Amarosa S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-19,2026-02-16,2026-03-23,2026-04-06,,,,,2.1,,14.0,30.0,,unit,3.6,Batavia verte Amarosa,100
2025,,Laitue cycle court été plein champ Batavia verte Amarosa S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-03,2025-03-03,2025-04-07,2025-04-21,,,,,2.1,,14.0,30.0,,unit,3.6,Batavia verte Amarosa,100
2026,,Laitue cycle court été plein champ Batavia verte Amarosa S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-02,2026-03-02,2026-04-06,2026-04-20,,,,,2.1,,14.0,30.0,,unit,3.6,Batavia verte Amarosa,100
2025,,Laitue cycle court été plein champ Cogueta S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-17,2025-03-17,2025-04-21,2025-05-05,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-16,2026-03-16,2026-04-20,2026-05-04,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-03,2025-03-31,2025-05-05,2025-05-19,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-02,2026-03-30,2026-05-04,2026-05-18,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-17,2025-04-14,2025-05-19,2025-06-02,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-16,2026-04-13,2026-05-18,2026-06-01,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-31,2025-04-28,2025-06-02,2025-06-16,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-30,2026-04-27,2026-06-01,2026-06-15,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-14,2025-05-12,2025-06-16,2025-06-30,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-13,2026-05-11,2026-06-15,2026-06-29,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-28,2025-05-26,2025-06-30,2025-07-14,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-27,2026-05-25,2026-06-29,2026-07-13,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-12,2025-06-09,2025-07-14,2025-07-28,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-11,2026-06-08,2026-07-13,2026-07-27,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-26,2025-06-23,2025-07-28,2025-08-11,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-25,2026-06-22,2026-07-27,2026-08-10,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-09,2025-07-07,2025-08-11,2025-08-25,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-08,2026-07-06,2026-08-10,2026-08-24,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-23,2025-07-21,2025-08-25,2025-09-08,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-22,2026-07-20,2026-08-24,2026-09-07,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-07,2025-08-04,2025-09-08,2025-09-22,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-06,2026-08-03,2026-09-07,2026-09-21,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-21,2025-08-18,2025-09-22,2025-10-06,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-20,2026-08-17,2026-09-21,2026-10-05,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-08-04,2025-09-01,2025-10-06,2025-10-20,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-08-03,2026-08-31,2026-10-05,2026-10-19,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-01-20,2025-02-17,2025-03-24,2025-04-07,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-19,2026-02-16,2026-03-23,2026-04-06,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Cogueta S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-03,2025-03-03,2025-04-07,2025-04-21,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2026,,Laitue cycle court été plein champ Cogueta S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-02,2026-03-02,2026-04-06,2026-04-20,,,,,2.1,,14.0,30.0,,unit,3.6,Cogueta,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-17,2025-03-17,2025-04-21,2025-05-05,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-16,2026-03-16,2026-04-20,2026-05-04,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-03,2025-03-31,2025-05-05,2025-05-19,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-02,2026-03-30,2026-05-04,2026-05-18,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-17,2025-04-14,2025-05-19,2025-06-02,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-16,2026-04-13,2026-05-18,2026-06-01,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-31,2025-04-28,2025-06-02,2025-06-16,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-30,2026-04-27,2026-06-01,2026-06-15,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-14,2025-05-12,2025-06-16,2025-06-30,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-13,2026-05-11,2026-06-15,2026-06-29,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-28,2025-05-26,2025-06-30,2025-07-14,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-27,2026-05-25,2026-06-29,2026-07-13,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-12,2025-06-09,2025-07-14,2025-07-28,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-11,2026-06-08,2026-07-13,2026-07-27,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-26,2025-06-23,2025-07-28,2025-08-11,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-25,2026-06-22,2026-07-27,2026-08-10,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-09,2025-07-07,2025-08-11,2025-08-25,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-08,2026-07-06,2026-08-10,2026-08-24,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-23,2025-07-21,2025-08-25,2025-09-08,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-22,2026-07-20,2026-08-24,2026-09-07,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-07,2025-08-04,2025-09-08,2025-09-22,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-06,2026-08-03,2026-09-07,2026-09-21,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-21,2025-08-18,2025-09-22,2025-10-06,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-20,2026-08-17,2026-09-21,2026-10-05,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-08-04,2025-09-01,2025-10-06,2025-10-20,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-08-03,2026-08-31,2026-10-05,2026-10-19,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-01-20,2025-02-17,2025-03-24,2025-04-07,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-19,2026-02-16,2026-03-23,2026-04-06,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-03,2025-03-03,2025-04-07,2025-04-21,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Alonix S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-02,2026-03-02,2026-04-06,2026-04-20,,,,,2.8,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Alonix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-28,2025-05-26,2025-06-30,2025-07-14,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-27,2026-05-25,2026-06-29,2026-07-13,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-12,2025-06-09,2025-07-14,2025-07-28,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-11,2026-06-08,2026-07-13,2026-07-27,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-26,2025-06-23,2025-07-28,2025-08-11,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-25,2026-06-22,2026-07-27,2026-08-10,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-09,2025-07-07,2025-08-11,2025-08-25,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-08,2026-07-06,2026-08-10,2026-08-24,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-23,2025-07-21,2025-08-25,2025-09-08,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-22,2026-07-20,2026-08-24,2026-09-07,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-07,2025-08-04,2025-09-08,2025-09-22,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-06,2026-08-03,2026-09-07,2026-09-21,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-21,2025-08-18,2025-09-22,2025-10-06,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2026,,Laitue cycle court été plein champ Feuille de chêne rouge Azerix S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-20,2026-08-17,2026-09-21,2026-10-05,,,,,1.4,,14.0,30.0,,unit,3.6,Feuille de chêne rouge Azerix,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-14,2025-05-12,2025-06-16,2025-06-30,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-13,2026-05-11,2026-06-15,2026-06-29,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-28,2025-05-26,2025-06-30,2025-07-14,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-27,2026-05-25,2026-06-29,2026-07-13,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-12,2025-06-09,2025-07-14,2025-07-28,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-11,2026-06-08,2026-07-13,2026-07-27,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-26,2025-06-23,2025-07-28,2025-08-11,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-25,2026-06-22,2026-07-27,2026-08-10,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-09,2025-07-07,2025-08-11,2025-08-25,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-08,2026-07-06,2026-08-10,2026-08-24,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-23,2025-07-21,2025-08-25,2025-09-08,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-22,2026-07-20,2026-08-24,2026-09-07,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-07,2025-08-04,2025-09-08,2025-09-22,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-06,2026-08-03,2026-09-07,2026-09-21,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-21,2025-08-18,2025-09-22,2025-10-06,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Floranice S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-20,2026-08-17,2026-09-21,2026-10-05,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Floranice,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-17,2025-03-17,2025-04-21,2025-05-05,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-16,2026-03-16,2026-04-20,2026-05-04,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-03,2025-03-31,2025-05-05,2025-05-19,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-02,2026-03-30,2026-05-04,2026-05-18,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-17,2025-04-14,2025-05-19,2025-06-02,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-16,2026-04-13,2026-05-18,2026-06-01,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-31,2025-04-28,2025-06-02,2025-06-16,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-30,2026-04-27,2026-06-01,2026-06-15,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-08-04,2025-09-01,2025-10-06,2025-10-20,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-08-03,2026-08-31,2026-10-05,2026-10-19,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-01-20,2025-02-17,2025-03-24,2025-04-07,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-19,2026-02-16,2026-03-23,2026-04-06,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-03,2025-03-03,2025-04-07,2025-04-21,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
